일자,시가,고가,저가,종가,등락,종가변화,등락률,거래량,미결제,증감,거래대금,코스피200,현물등락,현물변화,Basis,연도,월,일,요일,5MA,10MA,15MA,20MA,25MA,30MA,35MA,40MA,45MA,50MA,55MA,60MA,BB_M,BB_L,BB_H,ATR,fast_K,fast_D,slow_K,slow_D,종가예측,타겟변수5,타겟변수2,타겟변수3
2001-01-18,75.05,77.35,74.85,76.45,1,0.8,1.06,131094,43501,5849,5011281.0,76.39,1,1.14,0.06,2001,1,18,3,75.47000000000006,74.03999999999992,70.97000000000003,69.60749999999994,69.45199999999998,68.50499999999995,68.07857142857142,67.76625000000007,67.86000000000001,68.01300000000002,67.76636363636364,67.62666666666668,69.60749999999994,79.59418982617413,59.62081017382575,2.5,13.295652173913044,9.171668140039476,8.43818984547462,6.95298002930699,2.549999999999997,2.0,1.0,1.0
2001-01-19,78.05,79.15,77.7,79.0,1,2.55,3.34,106443,41451,-2050,4176520.0,78.6,1,2.21,0.4,2001,1,19,4,76.53000000000006,74.57999999999991,72.10333333333337,70.25749999999995,69.92199999999998,69.00499999999995,68.42999999999999,68.03875000000008,68.0577777777778,68.19900000000003,68.05363636363636,67.81666666666668,70.25749999999995,80.92462978709531,59.59037021290459,2.700000000000003,9.51807228915663,9.810046546368655,9.415971394517289,7.610904150271961,0.7000000000000028,1.0,1.0,0.0
2001-01-22,78.4,79.9,77.55,79.7,1,0.7,0.89,100718,38997,-2454,3955280.0,79.47,1,0.87,0.23,2001,1,22,0,77.31000000000004,75.19499999999992,73.24000000000002,70.87499999999996,70.30999999999999,69.60999999999994,68.73571428571427,68.37500000000007,68.35333333333334,68.39000000000001,68.3790909090909,68.08333333333334,70.87499999999996,82.24043698652788,59.50956301347204,2.3500000000000085,8.855555555555556,10.190331969406369,9.950062421972541,8.325895608594138,-5.75,-2.0,0.0,-1.0
2001-01-26,78.2,79.0,73.95,73.95,-1,-5.75,-7.21,116556,36426,-2571,4451596.0,74.64,-1,4.83,-0.69,2001,1,26,4,76.95000000000005,75.15999999999994,73.84333333333335,71.27499999999995,70.54199999999999,69.95166666666661,68.94571428571427,68.58125000000007,68.47000000000001,68.50100000000002,68.56181818181817,68.19416666666667,71.27499999999995,82.47248562001867,60.077514379981224,5.75,8.216666666666667,10.437351938684404,9.679319371727754,8.955725000181067,1.25,1.0,1.0,1.0
2001-01-29,74.55,75.4,74.0,75.2,1,1.25,1.69,106784,38832,2406,3990532.0,75.16,1,0.52,0.04,2001,1,29,0,76.86000000000004,75.60999999999993,74.52666666666669,71.83249999999995,70.74199999999999,70.3116666666666,69.29428571428569,68.86500000000007,68.60777777777778,68.61300000000001,68.69181818181816,68.3375,71.83249999999995,82.61807882203428,61.04692117796563,1.4500000000000028,8.545454545454549,9.686280246149293,9.204406364749085,9.33758987968826,-0.7000000000000028,-1.0,0.0,0.0
2001-01-30,76.2,76.8,74.1,74.5,-1,-0.7,-0.93,102465,39615,783,3874443.0,74.44,-1,0.72,0.06,2001,1,30,1,76.47000000000004,75.96999999999994,74.85000000000001,72.34499999999996,70.97999999999999,70.62166666666661,69.64285714285711,69.12750000000007,68.73333333333335,68.72100000000002,68.78181818181815,68.49166666666666,72.34499999999996,82.57323234200825,62.116767657991666,2.700000000000003,12.416666666666666,9.510483144700018,9.063260340632606,9.462603978719857,3.6500000000000057,2.0,1.0,1.0
2001-01-31,75.5,78.3,74.75,78.15,1,3.65,4.9,118505,43844,4229,4512032.0,77.98,1,3.54,0.17,2001,1,31,2,76.30000000000004,76.41499999999994,75.15333333333336,73.15249999999996,71.466,70.98499999999994,70.04714285714283,69.41375000000008,68.95666666666668,68.88200000000002,68.93545454545452,68.74083333333333,73.15249999999996,82.44955527799546,63.855444722004464,3.799999999999997,13.591304347826087,10.325129556433911,10.136186770428019,9.606647053902003,-0.9500000000000028,-1.0,0.0,0.0
2001-02-01,76.5,78.5,76.4,77.2,-1,-0.95,-1.22,104789,40303,-3541,4051179.0,77.27,-1,0.71,-0.07,2001,2,1,3,75.80000000000004,76.55499999999994,75.3966666666667,73.87999999999997,71.86,71.22499999999994,70.49428571428568,69.61875000000006,69.20000000000002,69.09800000000001,69.06363636363633,68.99749999999999,73.87999999999997,81.90708572666043,65.85291427333951,2.0999999999999943,13.42608695652174,11.239235836627149,10.934844192634564,9.803603408034409,-0.4000000000000057,0.0,0.0,0.0
2001-02-02,77.0,77.85,75.5,76.8,-1,-0.4,-0.52,109828,39781,-522,4215685.0,76.7,-1,0.57,0.1,2001,2,2,4,76.37000000000005,76.65999999999994,75.56333333333336,74.47499999999995,72.294,71.51333333333328,70.8685714285714,69.87375000000007,69.44666666666669,69.26000000000002,69.21636363636361,69.2125,74.47499999999995,81.38597525298461,67.5640247470153,2.3499999999999943,13.356521739130434,12.2672068511199,11.981279251170049,10.263995383922866,-4.299999999999997,-2.0,0.0,-1.0
2001-02-05,74.9,75.0,72.1,72.5,-1,-4.3,-5.6,93975,41279,1498,3444095.0,72.87,-1,3.83,-0.37,2001,2,5,0,75.83000000000006,76.34499999999994,75.68333333333337,74.85249999999995,72.632,71.58999999999995,71.09999999999998,70.11125000000007,69.63888888888891,69.33000000000001,69.26909090909089,69.28666666666666,74.85249999999995,80.22675392618872,69.47824607381118,4.700000000000003,10.069444444444441,12.57200483091788,11.904761904761907,10.80406649192543,1.0,1.0,1.0,0.0
2001-02-06,72.5,74.0,71.95,73.5,1,1.0,1.38,102295,42064,785,3729715.0,73.81,1,0.94,-0.31,2001,2,6,1,75.63000000000005,76.04999999999993,75.8566666666667,75.04499999999994,73.002,71.75499999999994,71.33714285714284,70.39125000000007,69.85000000000002,69.42300000000002,69.34909090909089,69.35249999999999,75.04499999999994,79.88375799636285,70.20624200363704,2.049999999999997,10.208333333333329,12.130338164251212,11.611374407582938,11.313689305315497,-1.0999999999999943,-1.0,0.0,-1.0
2001-02-07,72.4,72.9,71.75,72.4,-1,-1.1,-1.5,93408,39311,-2753,3379380.0,72.44,-1,1.37,-0.04,2001,2,7,2,74.48000000000006,75.38999999999993,75.77000000000002,74.98499999999996,73.418,71.96833333333328,71.48428571428569,70.60125000000008,69.97666666666669,69.50900000000003,69.39090909090908,69.3975,74.98499999999996,79.92784171408749,70.04215828591242,1.75,9.917808219178086,11.395638938521612,10.903614457831328,11.467174842796158,1.5999999999999943,1.0,1.0,1.0
2001-02-08,72.85,74.55,72.45,74.0,1,1.6,2.21,106374,38795,-516,3918753.0,74.5,1,2.06,-0.5,2001,2,8,3,73.84000000000006,74.81999999999992,75.65000000000003,75.00749999999996,73.872,72.18999999999996,71.5985714285714,70.91250000000007,70.0877777777778,69.66400000000003,69.5290909090909,69.46166666666666,75.00749999999996,79.92687897235834,70.08812102764159,2.1499999999999915,12.869565217391305,11.284334590695526,11.144578313253014,11.50912166691985,0.5,0.0,1.0,0.0
2001-02-09,72.65,75.4,72.55,74.5,1,0.5,0.68,122058,38904,109,4533382.0,74.91,1,0.41,-0.41,2001,2,9,4,73.38000000000007,74.87499999999991,75.56666666666669,75.01749999999996,74.256,72.47499999999995,71.77999999999997,71.18250000000008,70.26333333333336,69.84000000000003,69.63454545454545,69.56333333333333,75.01749999999996,79.93163375136584,70.10336624863407,2.8500000000000085,12.956521739130435,11.204334590695526,11.219879518072291,11.356841720300299,0.7999999999999972,1.0,1.0,0.0
2001-02-12,72.9,75.85,72.75,75.3,1,0.8,1.07,111351,41007,2103,4162613.0,75.4,1,0.49,-0.1,2001,2,12,0,73.94000000000007,74.8849999999999,75.54333333333335,75.24749999999996,74.66999999999999,72.84999999999995,71.92571428571428,71.45500000000007,70.5366666666667,70.06900000000003,69.7490909090909,69.65833333333333,75.24749999999996,79.7216920764356,70.77330792356432,3.0999999999999943,13.095652173913043,11.809576136589246,11.858267716535435,11.347542882655004,-0.29999999999999716,0.0,0.0,0.0
2001-02-13,75.3,76.3,74.5,75.0,-1,-0.3,-0.4,110349,40117,-890,4161429.0,75.28,-1,0.12,-0.28,2001,2,13,1,74.24000000000007,74.93499999999992,75.44666666666669,75.45249999999996,74.88399999999999,73.20833333333329,72.10999999999999,71.70000000000007,70.81888888888892,70.28900000000003,69.86090909090908,69.75666666666666,75.45249999999996,79.43687408410683,71.46812591589308,1.7999999999999972,13.043478260869565,12.376605122096493,12.37623762376238,11.500515525890894,0.7999999999999972,1.0,1.0,0.0
2001-02-14,74.3,76.65,74.05,75.8,1,0.8,1.07,107093,43652,3535,4048075.0,75.9,1,0.62,-0.1,2001,2,14,2,74.92000000000007,74.6999999999999,75.23333333333335,75.55749999999995,74.972,73.6683333333333,72.38999999999999,71.91375000000008,71.08111111111114,70.47100000000005,70.00090909090909,69.85166666666666,75.55749999999995,79.45719971853393,71.65780028146597,2.6000000000000085,15.791666666666675,13.55137681159421,13.633093525179861,12.046411339360603,-0.04999999999999716,0.0,0.0,0.0
2001-02-15,76.4,77.05,75.45,75.75,-1,-0.05,-0.07,102143,40637,-3015,3890862.0,75.88,-1,0.02,-0.13,2001,2,15,3,75.27000000000007,74.55499999999991,74.97000000000001,75.55499999999995,75.05999999999999,74.10499999999996,72.63,72.05750000000009,71.39666666666669,70.60600000000004,70.17363636363636,70.0075,75.55499999999995,79.45410921000884,71.65589078999106,1.5999999999999943,17.215909090909125,14.420645586297775,14.319470699432902,12.68138981659658,-0.75,-1.0,0.0,0.0
2001-02-16,76.15,76.9,75.0,75.0,-1,-0.75,-0.99,102540,41516,879,3913719.0,76.08,1,0.2,-1.08,2001,2,16,4,75.37000000000008,74.37499999999991,75.04,75.51749999999996,75.088,74.44166666666662,72.88857142857142,72.22875000000008,71.6477777777778,70.77400000000004,70.34272727272727,70.1125,75.51749999999996,79.42313358294238,71.61186641705753,1.9000000000000057,22.05882352941182,16.241105944354054,15.56016597510375,13.549447108002871,-0.29999999999999716,0.0,0.0,0.0
2001-02-19,74.0,74.85,73.3,74.7,-1,-0.3,-0.4,96341,38437,-3079,3577779.0,74.91,-1,1.17,-0.21,2001,2,19,0,75.25000000000007,74.59499999999991,75.00666666666667,75.46999999999994,75.24799999999999,74.76666666666662,73.19285714285714,72.34125000000009,71.8766666666667,71.00800000000004,70.53999999999999,70.2075,75.46999999999994,79.39192219252337,71.54807780747652,1.7000000000000028,21.970588235294173,18.01609315663028,17.172413793103477,14.612276323316479,1.8999999999999915,1.0,1.0,1.0
2001-02-20,74.7,76.6,74.25,76.6,1,1.9,2.54,100188,41411,2974,3772146.0,76.36,1,1.45,0.24,2001,2,20,1,75.57000000000008,74.90499999999992,75.14666666666668,75.47749999999994,75.47599999999998,74.99833333333328,73.54571428571427,72.54250000000008,72.13000000000002,71.29400000000004,70.7690909090909,70.33666666666666,75.47749999999994,79.40787764356675,71.54712235643312,2.3499999999999943,18.238095238095287,19.055016552075422,18.960396039604003,15.929108006484805,-1.8999999999999915,-1.0,0.0,-1.0
2001-02-21,75.1,75.65,74.2,74.7,-1,-1.9,-2.48,98433,39880,-1531,3684826.0,74.38,-1,1.98,0.32,2001,2,21,2,75.35000000000007,75.13499999999992,74.91666666666667,75.26249999999995,75.51599999999999,75.03499999999994,73.9085714285714,72.76000000000008,72.29555555555558,71.50800000000002,70.91454545454545,70.44666666666666,75.26249999999995,78.83577433507158,71.68922566492832,2.3999999999999915,28.730769230769294,21.64283706489595,20.75000000000006,17.352489301448845,-1.4500000000000028,-1.0,0.0,-1.0
2001-02-22,73.75,73.8,71.2,73.25,-1,-1.45,-1.94,137691,43345,3465,4990900.0,72.93,-1,1.45,0.32,2001,2,22,3,74.85000000000007,75.05999999999992,74.65333333333334,74.93999999999994,75.41399999999999,75.02499999999993,74.21142857142854,72.90750000000007,72.3677777777778,71.74200000000002,70.99181818181818,70.56333333333332,74.93999999999994,77.9462391262519,71.93376087374799,3.5,21.86567164179108,22.572789575072342,21.60766961651923,18.810129084866112,-0.6500000000000057,-1.0,0.0,0.0
2001-02-23,72.4,73.95,72.15,72.6,-1,-0.65,-0.89,98313,43526,181,3593424.0,72.9,-1,0.03,-0.3,2001,2,23,4,74.37000000000008,74.86999999999992,74.37333333333332,74.87249999999993,75.28799999999998,74.96833333333326,74.43142857142854,73.07375000000008,72.46666666666668,71.92000000000003,71.10090909090908,70.67833333333333,74.87249999999993,78.02919297308321,71.71580702691665,1.7999999999999972,18.15,21.791024869189975,20.683760683760728,19.834848026597506,1.0,1.0,1.0,0.0
2001-02-26,73.1,73.7,72.5,73.6,1,1.0,1.38,74923,44199,673,2742138.0,73.09,1,0.19,0.51,2001,2,26,0,74.15000000000008,74.69999999999993,74.44666666666666,74.79249999999993,75.20599999999997,75.06499999999993,74.6785714285714,73.31250000000007,72.54222222222225,72.10400000000003,71.29363636363635,70.84083333333334,74.79249999999993,77.99501135007601,71.58998864992385,1.2000000000000028,18.4,21.076907222131144,20.275482093663943,20.4554616867096,-1.0999999999999943,-1.0,0.0,-1.0
2001-02-27,74.2,74.7,71.65,72.5,-1,-1.1,-1.49,102134,45024,825,3744329.0,72.06,-1,1.03,0.44,2001,2,27,1,73.33000000000008,74.44999999999993,74.37999999999998,74.69249999999992,75.04799999999997,75.11833333333327,74.75999999999998,73.51875000000007,72.63000000000002,72.25000000000003,71.4790909090909,70.9825,74.69249999999992,78.0544034395472,71.33059656045265,3.049999999999997,17.682926829268318,20.965873540365752,20.08310249307482,20.680002977403763,-0.5999999999999943,-1.0,0.0,0.0
2001-02-28,71.9,72.85,71.4,71.9,-1,-0.6,-0.83,88509,45747,723,3191178.0,72.14,1,0.08,-0.24,2001,2,28,2,72.77000000000008,74.05999999999993,74.34666666666665,74.37999999999992,74.76399999999998,75.05833333333327,74.71142857142854,73.76625000000007,72.76111111111113,72.34300000000003,71.62272727272726,71.06916666666666,74.37999999999992,77.5448397315367,71.21516026846315,1.4499999999999886,15.29787234042557,18.279294162297006,17.841191066997546,20.098241190803257,-2.3500000000000085,-2.0,0.0,-1.0
2001-03-02,70.4,70.95,69.35,69.55,-1,-2.35,-3.27,103753,44453,-1294,3637609.0,69.84,1,0.0,-0.29,2001,3,2,4,72.03000000000009,73.43999999999993,74.04999999999998,73.99749999999992,74.35799999999998,74.84999999999994,74.59714285714283,73.93875000000007,72.81000000000003,72.33400000000003,71.76818181818182,71.07833333333333,73.99749999999992,77.55240395162244,70.4425960483774,2.5500000000000114,9.865248226950358,15.87920947932886,14.580712788259975,18.692849825151406,0.6500000000000057,1.0,1.0,0.0
2001-03-05,69.55,70.8,69.2,70.2,1,0.65,0.93,77590,42577,-1876,2718542.0,70.76,1,0.92,-0.56,2001,3,5,0,71.5500000000001,72.95999999999994,73.76333333333332,73.66749999999993,74.20799999999997,74.66499999999994,74.47999999999996,74.07125000000006,72.90444444444447,72.37500000000003,71.88636363636363,71.13833333333332,73.66749999999993,77.35007275627531,69.98492724372456,1.5999999999999943,9.957446808510642,14.24069884103099,13.048327137546485,17.165763115908558,1.0,1.0,1.0,0.0
2001-03-06,70.2,72.1,70.1,71.2,1,1.0,1.42,98070,37746,-4831,3491849.0,71.13,1,0.37,0.07,2001,3,6,1,71.07000000000009,72.60999999999993,73.49,73.60249999999994,74.04799999999997,74.5166666666666,74.49428571428568,74.22750000000006,73.06333333333335,72.39500000000002,72.00999999999999,71.27499999999999,73.60249999999994,77.41542469593095,69.78957530406892,2.0,10.099290780141848,12.58055699705936,11.88647746243741,15.487962189663254,-0.20000000000000284,0.0,0.0,0.0
2001-03-07,71.7,72.15,70.6,71.0,-1,-0.2,-0.28,102695,29485,-8261,3658601.0,71.12,-1,0.01,-0.12,2001,3,7,2,70.7700000000001,72.04999999999993,73.22333333333333,73.47749999999994,73.90799999999997,74.33499999999994,74.49714285714282,74.26125000000006,73.21333333333335,72.44400000000002,72.11545454545454,71.41999999999999,73.47749999999994,77.46451510828368,69.49048489171619,1.5500000000000114,13.786407766990276,11.80125318460375,11.451612903225815,13.761664271693451,0.75,1.0,1.0,0.0
2001-03-08,71.8,72.0,70.9,71.75,1,0.75,1.06,62495,19617,-9868,2228641.0,72.47,1,1.35,-0.72,2001,3,8,3,70.7400000000001,71.75499999999992,72.95333333333333,73.44499999999992,73.65199999999997,74.09333333333326,74.44142857142855,74.21500000000006,73.43000000000002,72.55900000000003,72.19727272727272,71.54916666666665,73.44499999999992,77.4793133505622,69.41068664943765,1.0999999999999943,17.71604938271606,12.284888593061847,11.820428336079082,12.557511725509759,-1.4500000000000028,-1.0,0.0,-1.0
2001-03-09,70.6,71.8,69.75,70.3,-1,-1.6,-2.23,93583,30721,11104,3310081.0,70.55,-1,1.92,-0.25,2001,3,9,4,70.8900000000001,71.45999999999992,72.58999999999999,73.25999999999992,73.37599999999996,73.77999999999994,74.28428571428569,74.13375000000006,73.60000000000002,72.61800000000002,72.20272727272727,71.69499999999998,73.25999999999992,77.52017049325224,68.9998295067476,2.049999999999997,17.358024691358036,13.783443885943385,12.85191956124315,12.211753080106394,-2.8999999999999915,-2.0,0.0,-1.0
2001-03-12,69.4,69.4,67.4,67.4,-1,-2.9,-4.13,88077,34708,3987,3000857.0,67.89,-1,2.66,-0.49,2001,3,12,0,70.3300000000001,70.93999999999991,72.08333333333333,72.90499999999993,72.99999999999997,73.56166666666662,74.04571428571425,73.96125000000006,73.65555555555558,72.64700000000003,72.18909090909091,71.75666666666665,72.90499999999993,77.85718186894991,67.95281813104995,2.8999999999999915,10.870967741935505,13.966148072628357,12.716981132075484,12.145483879012193,-1.6000000000000085,-1.0,0.0,-1.0
2001-03-13,65.5,66.25,64.8,65.8,-1,-1.6,-2.37,106070,37229,2521,3481135.0,65.82,-1,2.07,-0.02,2001,3,13,1,69.2500000000001,70.15999999999991,71.49,72.42999999999992,72.73199999999997,73.24833333333329,73.76428571428569,73.83875000000008,73.67444444444448,72.68200000000003,72.10909090909091,71.77999999999999,72.42999999999992,78.17404955263761,66.68595044736223,2.6000000000000085,9.820895522388055,13.9104690210776,12.581261950286814,12.284440776582073,1.5499999999999972,1.0,1.0,1.0
2001-03-14,67.0,68.0,66.85,67.35,1,1.55,2.36,100900,35131,-2098,3403421.0,67.69,1,1.87,-0.34,2001,3,14,2,68.5200000000001,69.64499999999991,70.87333333333332,72.04749999999993,72.48599999999996,73.00999999999996,73.50428571428569,73.75000000000007,73.62333333333336,72.74400000000003,72.08727272727272,71.81583333333333,72.04749999999993,78.08243993342094,66.01256006657891,2.200000000000003,11.040983606557361,13.361384188991016,12.426199261992625,12.479358048335435,0.30000000000001137,0.0,1.0,0.0
2001-03-15,65.0,67.65,64.9,67.65,1,0.3,0.45,120785,40071,4940,4002517.0,67.57,-1,0.12,0.08,2001,3,15,3,67.70000000000009,69.21999999999991,70.40333333333334,71.63999999999993,72.29599999999996,72.65999999999995,73.17999999999998,73.59875000000008,73.49111111111114,72.85700000000003,72.11727272727272,71.82249999999999,71.63999999999993,77.70860774807527,65.57139225192459,2.75,11.369747899159659,12.092123892279735,11.66379310344828,12.448031001809273,-0.8500000000000085,-1.0,0.0,0.0
2001-03-16,66.9,67.55,66.55,66.8,-1,-0.85,-1.26,98176,37046,-3025,3290183.0,67.1,-1,0.47,-0.3,2001,3,16,4,67.00000000000009,68.94499999999991,69.97333333333333,71.19249999999992,72.00799999999997,72.3133333333333,72.81142857142856,73.37375000000007,73.34111111111113,72.94000000000004,72.10727272727273,71.76916666666666,71.19249999999992,77.30480639559927,65.08019360440058,1.1000000000000085,11.226890756302515,10.86589710526863,10.809061488673139,12.039459387295272,0.10000000000000853,0.0,1.0,0.0
2001-03-19,65.8,67.55,65.45,66.9,1,0.1,0.15,122918,40336,3290,4100868.0,66.51,-1,0.59,0.39,2001,3,19,0,66.90000000000009,68.61499999999991,69.59333333333333,70.78749999999994,71.70399999999997,71.9833333333333,72.61,73.15250000000007,73.17666666666669,72.98000000000003,72.12454545454545,71.74833333333332,70.78749999999994,76.91095576666605,64.66404423333383,2.0999999999999943,11.243697478991592,10.940443052679848,10.91353996737357,11.678771154354889,-0.45000000000000284,0.0,0.0,0.0
2001-03-20,67.5,67.75,66.15,66.45,-1,-0.45,-0.67,90133,41632,1296,3007513.0,66.12,-1,0.39,0.33,2001,3,20,1,67.03000000000009,68.1399999999999,69.11666666666669,70.37499999999993,71.34999999999997,71.78166666666662,72.36,72.92250000000007,73.08222222222224,73.01000000000003,72.16818181818182,71.68583333333332,70.37499999999993,76.50022824494171,64.24977175505815,1.5999999999999943,11.168067226890752,11.209877393580388,11.11204013377926,11.384926791053378,0.25,0.0,1.0,0.0
2001-03-21,64.8,66.7,64.65,66.7,1,0.25,0.38,123295,45122,3490,4062511.0,66.26,1,0.14,0.44,2001,3,21,2,66.90000000000009,67.70999999999991,68.73000000000002,69.87999999999994,71.01799999999997,71.55499999999996,72.13714285714285,72.67875000000006,72.98888888888891,72.95100000000004,72.21272727272726,71.65499999999999,69.87999999999994,75.46318905286225,64.29681094713763,2.049999999999997,11.210084033613441,11.243697478991603,11.210084033613445,11.14170374537754,-0.9500000000000028,-1.0,0.0,0.0
2001-03-22,65.85,66.35,65.1,65.75,-1,-0.95,-1.42,97033,42918,-2204,3184884.0,65.47,-1,0.79,0.28,2001,3,22,3,66.5200000000001,67.10999999999991,68.32000000000001,69.43249999999993,70.61599999999997,71.33333333333329,71.78285714285714,72.34750000000007,72.81222222222225,72.79400000000004,72.28090909090909,71.65083333333332,69.43249999999993,74.82032985313354,64.04467014686632,1.6000000000000085,14.45054945054946,11.859857789269563,11.596119929453263,11.128169110578538,1.5499999999999972,1.0,1.0,1.0
2001-03-23,66.9,67.6,66.4,67.3,1,1.55,2.36,98774,43472,554,3309656.0,67.01,1,1.54,0.29,2001,3,23,4,66.62000000000009,66.80999999999992,68.17000000000002,69.13499999999993,70.27799999999998,71.10999999999996,71.5,72.03750000000008,72.62333333333336,72.66900000000004,72.36545454545454,71.64999999999999,69.13499999999993,74.28721975667324,63.98278024332662,1.8499999999999943,35.42105263157884,16.69869016432483,13.847736625514399,11.73590413794679,0.5,0.0,1.0,0.0
2001-03-26,67.3,68.65,67.3,67.8,1,0.5,0.74,84308,41793,-1679,2867192.0,68.04,1,1.03,-0.24,2001,3,26,0,66.8000000000001,66.84999999999991,68.01,68.89499999999994,69.98999999999997,70.88666666666663,71.24285714285715,71.88375000000009,72.4466666666667,72.53900000000003,72.41818181818182,71.68083333333333,68.89499999999994,73.80930778977398,63.98069221022589,1.3500000000000085,33.073170731707364,21.064584814867985,16.61764705882353,12.876725556236783,-1.5499999999999972,-1.0,0.0,-1.0
2001-03-27,67.5,67.9,66.15,66.25,-1,-1.55,-2.29,121318,40591,-1202,4071877.0,66.25,-1,1.79,0.0,2001,3,27,1,66.76000000000009,66.89499999999991,67.68,68.52749999999995,69.65199999999997,70.58499999999997,71.06428571428572,71.6600000000001,72.23777777777781,72.45000000000003,72.44181818181819,71.71749999999999,68.52749999999995,73.04349205164584,64.01150794835405,1.75,32.31707317073175,25.294386003636184,20.075757575757585,14.66946904463245,-0.20000000000000284,0.0,0.0,0.0
2001-03-28,67.15,67.45,65.85,66.05,-1,-0.2,-0.3,103976,42636,2045,3466223.0,65.77,-1,0.48,0.28,2001,3,28,2,66.6300000000001,66.7649999999999,67.35,68.20499999999994,69.22999999999998,70.28666666666663,70.85142857142857,71.4487500000001,72.0066666666667,72.35300000000004,72.37636363636364,71.74749999999999,68.20499999999994,72.4389355836288,63.97106441637108,1.6000000000000085,32.21951219512199,29.496271635937894,26.210317460317487,17.66951572997326,-0.75,-1.0,0.0,0.0
2001-03-29,65.2,66.5,64.8,65.3,-1,-0.75,-1.14,129601,42558,-78,4256611.0,65.18,-1,0.59,0.12,2001,3,29,3,66.5400000000001,66.5299999999999,66.92,67.87499999999993,68.85399999999997,69.93666666666664,70.64857142857143,71.1275000000001,71.70222222222226,72.18500000000004,72.22545454545455,71.8025,67.87499999999993,71.92098566482909,63.82901433517076,1.7000000000000028,26.119999999999997,31.830161745828,30.947867298578224,21.53986520379825,-0.04999999999999716,0.0,0.0,0.0
2001-03-30,65.3,66.1,64.45,65.25,-1,-0.05,-0.08,133280,41679,-879,4349190.0,65.16,-1,0.02,0.09,2001,3,30,4,66.1300000000001,66.37499999999991,66.58333333333333,67.65999999999994,68.53399999999996,69.58666666666663,70.39857142857143,70.8287500000001,71.38111111111115,71.97400000000005,72.07454545454546,71.84583333333333,67.65999999999994,71.78739244815118,63.5326075518487,1.6499999999999915,25.588235294117677,29.86359827833577,29.129464285714334,24.596210735838238,-0.9500000000000028,-1.0,0.0,0.0
2001-04-02,65.15,65.25,63.8,64.3,-1,-0.95,-1.46,98671,45905,4226,3176531.0,64.12,-1,1.04,0.18,2001,4,2,0,65.43000000000009,66.11499999999991,66.37666666666667,67.36499999999992,68.20199999999997,69.22999999999998,70.10714285714288,70.5162500000001,71.16666666666671,71.74500000000005,71.89272727272729,71.83583333333334,67.36499999999992,71.57064783169173,63.15935216830812,1.4500000000000028,18.37142857142857,26.923249846280008,25.415019762845883,26.35568527664271,-1.5,-1.0,0.0,-1.0
2001-04-03,63.4,63.5,62.2,62.8,-1,-1.5,-2.33,124800,48052,2147,3921868.0,62.62,-1,1.5,0.18,2001,4,3,1,64.7400000000001,65.7499999999999,66.17666666666668,66.94499999999992,67.76999999999997,68.83333333333331,69.75000000000001,70.2737500000001,70.89111111111117,71.48800000000004,71.74909090909092,71.80000000000001,66.94499999999992,71.21532600752325,62.674673992476606,2.0999999999999943,12.559999999999999,22.97183521213366,20.128205128205146,26.366174787132216,-0.8499999999999943,-1.0,0.0,0.0
2001-04-04,62.75,62.75,61.55,61.95,-1,-0.85,-1.35,127379,49744,1692,3955195.0,61.42,-1,1.2,0.53,2001,4,4,2,63.920000000000094,65.27499999999989,65.81666666666668,66.49249999999992,67.34799999999997,68.34499999999998,69.37714285714287,69.9850000000001,70.61222222222227,71.19800000000005,71.58636363636364,71.67166666666668,66.49249999999992,70.8702277210904,62.11477227890945,1.25,10.5897435897436,18.64588149105798,15.966494845360838,24.31741026414089,0.9499999999999957,1.0,1.0,0.0
2001-04-06,64.6,64.6,62.9,62.9,1,0.95,1.53,98100,43956,-5788,3124087.0,63.02,1,1.6,-0.12,2001,4,6,4,63.44000000000009,64.9899999999999,65.50000000000001,66.04999999999993,66.98799999999997,67.95166666666665,69.00857142857143,69.7475000000001,70.27333333333338,70.87600000000005,71.39000000000001,71.49333333333334,66.04999999999993,69.95357461012927,62.14642538987059,2.6499999999999915,10.752136752136762,15.572308841485334,13.824175824175837,20.892671969260412,-0.8999999999999986,-1.0,0.0,0.0
2001-04-09,62.8,63.1,61.85,62.0,-1,-0.9,-1.43,90467,44284,328,2820243.0,61.81,-1,1.21,0.19,2001,4,9,0,62.79000000000009,64.4599999999999,65.18,65.63499999999993,66.68599999999998,67.57666666666664,68.61571428571429,69.4475000000001,69.93555555555561,70.52200000000005,71.13909090909092,71.30083333333333,65.63499999999993,69.39841110668218,61.87158889331769,1.25,10.598290598290609,12.57431990231992,11.900191938579665,17.44681749983348,-1.2000000000000028,-1.0,0.0,-1.0
2001-04-10,62.55,62.6,60.8,60.8,-1,-1.2,-1.94,112127,47250,2966,3462023.0,60.96,-1,0.85,-0.16,2001,4,10,1,62.09000000000009,63.7599999999999,64.77333333333334,65.30499999999992,66.30999999999997,67.18333333333332,68.21000000000001,69.1050000000001,69.58000000000006,70.25900000000006,70.86727272727273,71.07583333333334,65.30499999999992,69.54415334148644,61.0658466585134,1.8000000000000043,11.155963302752287,11.131226848584664,10.857142857142865,14.535242118692874,1.9500000000000028,1.0,1.0,1.0
